Date,Mode,Count
12/23/2024,AAR,33496
12/22/2024,AAR,23526
12/22/2024,Subway,2061173
12/22/2024,SIR,2330
12/22/2024,MNR,110023
12/22/2024,LIRR,121379
12/22/2024,Bus,607735
12/22/2024,BT,829779
12/21/2024,BT,898683
12/21/2024,Subway,2645323
12/21/2024,SIR,2973
12/21/2024,MNR,138248
12/21/2024,LIRR,147327
12/21/2024,Bus,788267
12/21/2024,AAR,23289
12/20/2024,Bus,1296068
12/20/2024,Subway,3842344
12/20/2024,AAR,38582
12/20/2024,SIR,6493
12/20/2024,MNR,213269
12/20/2024,LIRR,247250
12/20/2024,BT,985717
12/19/2024,AAR,40565
12/19/2024,Subway,4255466
12/19/2024,SIR,7861
12/19/2024,MNR,227613
12/19/2024,LIRR,267033
12/19/2024,Bus,1431183
12/19/2024,BT,994900
12/18/2024,AAR,41792
12/18/2024,Subway,4292792
12/18/2024,SIR,8068
12/18/2024,MNR,229302
12/18/2024,LIRR,266741
12/18/2024,Bus,1430923
12/18/2024,BT,964203
12/17/2024,BT,944837
12/17/2024,Subway,4341385
12/17/2024,SIR,8439
12/17/2024,MNR,237348
12/17/2024,LIRR,266960
12/17/2024,Bus,1457557
12/17/2024,AAR,40830
12/16/2024,BT,892474
12/16/2024,Subway,3866550
12/16/2024,SIR,7096
12/16/2024,MNR,206160
12/16/2024,LIRR,239706
12/16/2024,Bus,1277624
12/16/2024,AAR,37015
12/15/2024,MNR,108880
12/15/2024,Subway,2337436
12/15/2024,SIR,2376
12/15/2024,LIRR,120386
12/15/2024,Bus,694080
12/15/2024,BT,866862
12/15/2024,AAR,24831
12/14/2024,AAR,25602
12/14/2024,Subway,3123454
12/14/2024,SIR,3452
12/14/2024,MNR,159083
12/14/2024,LIRR,161398
12/14/2024,Bus,882335
12/14/2024,BT,948115
12/13/2024,BT,1011486
12/13/2024,Subway,4178812
12/13/2024,SIR,6931
12/13/2024,MNR,222096
12/13/2024,LIRR,248254
12/13/2024,Bus,1347451
12/13/2024,AAR,39020
12/12/2024,Bus,1431599
12/12/2024,Subway,4527892
12/12/2024,SIR,8108
12/12/2024,AAR,41074
12/12/2024,MNR,236210
12/12/2024,LIRR,269149
12/12/2024,BT,991418
12/11/2024,AAR,39455
12/11/2024,Subway,4255328
12/11/2024,SIR,7923
12/11/2024,MNR,222538
12/11/2024,LIRR,253052
12/11/2024,Bus,1353141
12/11/2024,BT,902382
12/10/2024,AAR,40973
12/10/2024,Subway,4374063
12/10/2024,SIR,8214
12/10/2024,MNR,234161
12/10/2024,LIRR,265077
12/10/2024,Bus,1444209
12/10/2024,BT,933091
12/09/2024,BT,897819
12/09/2024,Subway,3941361
12/09/2024,SIR,7292
12/09/2024,MNR,211638
12/09/2024,LIRR,243001
12/09/2024,Bus,1369917
12/09/2024,AAR,36847
12/08/2024,SIR,2395
12/08/2024,Subway,2348950
12/08/2024,MNR,107390
12/08/2024,LIRR,122147
12/08/2024,Bus,708798
12/08/2024,BT,849700
12/08/2024,AAR,24671
12/07/2024,AAR,24071
12/07/2024,Subway,3017208
12/07/2024,SIR,2926
12/07/2024,MNR,139193
12/07/2024,LIRR,149946
12/07/2024,Bus,883693
12/07/2024,BT,917052
12/06/2024,BT,985102
12/06/2024,Subway,4121085
12/06/2024,SIR,6812
12/06/2024,MNR,206009
12/06/2024,LIRR,242555
12/06/2024,Bus,1340421
12/06/2024,AAR,38598
12/05/2024,Bus,1401376
12/05/2024,Subway,4354863
12/05/2024,AAR,39358
12/05/2024,SIR,7971
12/05/2024,MNR,215246
12/05/2024,LIRR,254255
12/05/2024,BT,949925
12/04/2024,AAR,41858
12/04/2024,Subway,4374883
12/04/2024,SIR,8265
12/04/2024,MNR,224379
12/04/2024,LIRR,254632
12/04/2024,Bus,1446527
12/04/2024,BT,944014
12/03/2024,AAR,40193
12/03/2024,Subway,4240442
12/03/2024,SIR,8289
12/03/2024,MNR,234201
12/03/2024,LIRR,266544
12/03/2024,Bus,1455281
12/03/2024,BT,940934
12/02/2024,BT,933106
12/02/2024,Subway,3813795
12/02/2024,SIR,7622
12/02/2024,MNR,209021
12/02/2024,LIRR,240375
12/02/2024,Bus,1371135
12/02/2024,AAR,36224
12/01/2024,BT,893570
12/01/2024,Subway,1893492
12/01/2024,SIR,2006
12/01/2024,MNR,103768
12/01/2024,LIRR,116806
12/01/2024,Bus,629660
12/01/2024,AAR,22046
11/30/2024,MNR,135368
11/30/2024,Subway,2319981
11/30/2024,SIR,2916
11/30/2024,LIRR,148820
11/30/2024,Bus,787685
11/30/2024,BT,891736
11/30/2024,AAR,19542
11/29/2024,AAR,19887
11/29/2024,Subway,2677499
11/29/2024,SIR,4139
11/29/2024,MNR,219251
11/29/2024,LIRR,243219
11/29/2024,Bus,910730
11/29/2024,BT,829240
11/28/2024,BT,868551
11/28/2024,Subway,1513447
11/28/2024,SIR,2095
11/28/2024,MNR,103402
11/28/2024,LIRR,115895
11/28/2024,Bus,462819
11/28/2024,AAR,26674
11/27/2024,Bus,1370366
11/27/2024,Subway,3710430
11/27/2024,SIR,7495
11/27/2024,AAR,35540
11/27/2024,MNR,243529
11/27/2024,LIRR,284694
11/27/2024,BT,1005916
11/26/2024,MNR,233673
11/26/2024,Subway,4030009
11/26/2024,SIR,8100
11/26/2024,LIRR,263231
11/26/2024,Bus,1412275
11/26/2024,BT,979030
11/26/2024,AAR,39718
11/25/2024,AAR,37257
11/25/2024,Subway,3914213
11/25/2024,SIR,8190
11/25/2024,MNR,221649
11/25/2024,LIRR,259180
11/25/2024,Bus,1440435
11/25/2024,BT,924623
11/24/2024,BT,845856
11/24/2024,Subway,2075015
11/24/2024,SIR,2333
11/24/2024,MNR,104157
11/24/2024,LIRR,115037
11/24/2024,Bus,712523
11/24/2024,AAR,24470
11/23/2024,SIR,3057
11/23/2024,Subway,2720244
11/23/2024,MNR,134514
11/23/2024,LIRR,144950
11/23/2024,Bus,903100
11/23/2024,BT,923692
11/23/2024,AAR,23654
11/22/2024,AAR,37694
11/22/2024,Subway,3854860
11/22/2024,SIR,6493
11/22/2024,MNR,205229
11/22/2024,LIRR,240803
11/22/2024,Bus,1304306
11/22/2024,BT,961674
11/21/2024,BT,925692
11/21/2024,Subway,4217744
11/21/2024,SIR,7755
11/21/2024,MNR,217248
11/21/2024,LIRR,247779
11/21/2024,Bus,1352576
11/21/2024,AAR,38930
11/20/2024,Bus,1508975
11/20/2024,Subway,4298945
11/20/2024,AAR,41321
11/20/2024,SIR,8694
11/20/2024,MNR,232558
11/20/2024,LIRR,261795
11/20/2024,BT,952410
11/19/2024,AAR,39803
11/19/2024,Subway,4277932
11/19/2024,SIR,8396
11/19/2024,MNR,235198
11/19/2024,LIRR,260621
11/19/2024,Bus,1504152
11/19/2024,BT,923969
11/18/2024,AAR,36682
11/18/2024,Subway,3900958
11/18/2024,SIR,7739
11/18/2024,MNR,214015
11/18/2024,LIRR,246602
11/18/2024,Bus,1442803
11/18/2024,BT,861708
11/17/2024,BT,841590
11/17/2024,Subway,2101806
11/17/2024,SIR,2403
11/17/2024,MNR,101707
11/17/2024,LIRR,118405
11/17/2024,Bus,719084
11/17/2024,AAR,24320
11/16/2024,BT,916594
11/16/2024,Subway,2789132
11/16/2024,SIR,3013
11/16/2024,MNR,132742
11/16/2024,LIRR,137240
11/16/2024,Bus,919983
11/16/2024,AAR,24556
11/15/2024,MNR,214139
11/15/2024,Subway,3986526
11/15/2024,SIR,6829
11/15/2024,LIRR,247886
11/15/2024,Bus,1386340
11/15/2024,BT,985910
11/15/2024,AAR,39068
11/14/2024,AAR,40039
11/14/2024,Subway,4296568
11/14/2024,SIR,8022
11/14/2024,MNR,217969
11/14/2024,LIRR,251765
11/14/2024,Bus,1476496
11/14/2024,BT,959032
11/13/2024,BT,932923
11/13/2024,Subway,4331024
11/13/2024,SIR,8342
11/13/2024,MNR,229455
11/13/2024,LIRR,257349
11/13/2024,Bus,1496105
11/13/2024,AAR,41143
11/12/2024,LIRR,264372
11/12/2024,Subway,4263199
11/12/2024,SIR,8595
11/12/2024,BT,921273
11/12/2024,AAR,39828
11/12/2024,MNR,234752
11/12/2024,Bus,1487306
11/11/2024,LIRR,236005
11/11/2024,Subway,3277617
11/11/2024,SIR,5534
11/11/2024,MNR,206579
11/11/2024,Bus,1173328
11/11/2024,BT,864822
11/11/2024,AAR,28032
11/10/2024,AAR,23972
11/10/2024,Subway,2117144
11/10/2024,SIR,2321
11/10/2024,MNR,103048
11/10/2024,LIRR,105256
11/10/2024,Bus,713083
11/10/2024,BT,870080
11/09/2024,BT,924905
11/09/2024,Subway,2770474
11/09/2024,SIR,3270
11/09/2024,MNR,134651
11/09/2024,LIRR,133329
11/09/2024,Bus,920210
11/09/2024,AAR,24198
11/08/2024,SIR,7038
11/08/2024,Subway,3971878
11/08/2024,MNR,213611
11/08/2024,LIRR,245087
11/08/2024,Bus,1428851
11/08/2024,BT,990743
11/08/2024,AAR,38062
11/07/2024,AAR,39248
11/07/2024,Subway,4232190
11/07/2024,SIR,8177
11/07/2024,MNR,226007
11/07/2024,LIRR,259228
11/07/2024,Bus,1499670
11/07/2024,BT,958652
11/06/2024,BT,928979
11/06/2024,Subway,4113411
11/06/2024,SIR,8324
11/06/2024,MNR,221461
11/06/2024,LIRR,256311
11/06/2024,Bus,1490566
11/06/2024,AAR,40044
11/05/2024,Bus,1321929
11/05/2024,Subway,3640246
11/05/2024,AAR,36106
11/05/2024,SIR,6691
11/05/2024,MNR,213516
11/05/2024,LIRR,244078
11/05/2024,BT,858375
11/04/2024,MNR,216014
11/04/2024,Subway,3949699
11/04/2024,SIR,7765
11/04/2024,LIRR,243884
11/04/2024,Bus,1450761
11/04/2024,BT,908080
11/04/2024,AAR,36716
11/03/2024,AAR,21758
11/03/2024,Subway,2602870
11/03/2024,SIR,4095
11/03/2024,MNR,123028
11/03/2024,LIRR,132720
11/03/2024,Bus,647668
11/03/2024,BT,796346
11/02/2024,BT,941777
11/02/2024,Subway,2817106
11/02/2024,SIR,3273
11/02/2024,MNR,134522
11/02/2024,LIRR,138761
11/02/2024,Bus,924453
11/02/2024,AAR,24481
11/01/2024,SIR,6363
11/01/2024,Subway,3780874
11/01/2024,MNR,185052
11/01/2024,LIRR,213535
11/01/2024,Bus,1290003
11/01/2024,BT,947020
11/01/2024,AAR,37306
10/31/2024,AAR,37639
10/31/2024,Subway,4340272
10/31/2024,SIR,8741
10/31/2024,MNR,221856
10/31/2024,LIRR,257756
10/31/2024,Bus,1423507
10/31/2024,BT,952775
10/30/2024,BT,970092
10/30/2024,Subway,4417951
10/30/2024,SIR,9878
10/30/2024,MNR,246035
10/30/2024,LIRR,267007
10/30/2024,Bus,1533630
10/30/2024,AAR,40468
10/29/2024,LIRR,272526
10/29/2024,Subway,4378791
10/29/2024,BT,939734
10/29/2024,SIR,9803
10/29/2024,AAR,38621
10/29/2024,MNR,249585
10/29/2024,Bus,1514830
10/28/2024,AAR,35666
10/28/2024,Subway,3983168
10/28/2024,SIR,8936
10/28/2024,MNR,229873
10/28/2024,LIRR,253923
10/28/2024,Bus,1473020
10/28/2024,BT,926409
10/27/2024,AAR,23888
10/27/2024,Subway,2208683
10/27/2024,SIR,2556
10/27/2024,MNR,115917
10/27/2024,LIRR,120849
10/27/2024,Bus,740417
10/27/2024,BT,918610
10/26/2024,BT,988039
10/26/2024,Subway,2828539
10/26/2024,SIR,3423
10/26/2024,MNR,148103
10/26/2024,LIRR,143111
10/26/2024,Bus,960099
10/26/2024,AAR,24066
10/25/2024,SIR,8083
10/25/2024,Subway,4019790
10/25/2024,MNR,223941
10/25/2024,LIRR,262815
10/25/2024,Bus,1376080
10/25/2024,BT,983885
10/25/2024,AAR,36635
10/24/2024,AAR,36754
10/24/2024,Subway,4304831
10/24/2024,SIR,9653
10/24/2024,MNR,232459
10/24/2024,LIRR,260193
10/24/2024,Bus,1484054
10/24/2024,BT,931734
10/23/2024,BT,930104
10/23/2024,Subway,4276606
10/23/2024,SIR,9629
10/23/2024,MNR,233881
10/23/2024,LIRR,257031
10/23/2024,Bus,1537563
10/23/2024,AAR,39211
10/22/2024,Bus,1528809
10/22/2024,Subway,4218881
10/22/2024,AAR,38656
10/22/2024,SIR,9628
10/22/2024,MNR,237771
10/22/2024,LIRR,268294
10/22/2024,BT,932275
10/21/2024,AAR,35133
10/21/2024,Subway,3842315
10/21/2024,SIR,8975
10/21/2024,MNR,219983
10/21/2024,LIRR,247857
10/21/2024,Bus,1471964
10/21/2024,BT,937487
10/20/2024,AAR,24069
10/20/2024,Subway,2176476
10/20/2024,SIR,2606
10/20/2024,MNR,122789
10/20/2024,LIRR,127452
10/20/2024,Bus,733271
10/20/2024,BT,939223
10/19/2024,BT,981152
10/19/2024,Subway,2752350
10/19/2024,SIR,3588
10/19/2024,MNR,147214
10/19/2024,LIRR,156212
10/19/2024,Bus,930951
10/19/2024,AAR,24053
10/18/2024,BT,993477
10/18/2024,Subway,4030998
10/18/2024,SIR,8258
10/18/2024,MNR,229999
10/18/2024,LIRR,272133
10/18/2024,Bus,1443165
10/18/2024,AAR,36732
10/17/2024,MNR,237000
10/17/2024,Subway,4309633
10/17/2024,SIR,9362
10/17/2024,LIRR,277906
10/17/2024,Bus,1496057
10/17/2024,BT,942095
10/17/2024,AAR,37093
10/16/2024,AAR,39579
10/16/2024,Subway,4357117
10/16/2024,SIR,9783
10/16/2024,MNR,236091
10/16/2024,LIRR,279608
10/16/2024,Bus,1495298
10/16/2024,BT,950912
10/15/2024,BT,955621
10/15/2024,Subway,4284818
10/15/2024,SIR,9369
10/15/2024,MNR,249266
10/15/2024,LIRR,270652
10/15/2024,Bus,1487706
10/15/2024,AAR,38788
10/14/2024,Bus,1076828
10/14/2024,Subway,3066851
10/14/2024,SIR,5124
10/14/2024,AAR,26827
10/14/2024,MNR,225263
10/14/2024,LIRR,240501
10/14/2024,BT,911104
10/13/2024,AAR,23354
10/13/2024,Subway,2153429
10/13/2024,SIR,3574
10/13/2024,MNR,120235
10/13/2024,LIRR,127619
10/13/2024,Bus,744866
10/13/2024,BT,911708
10/12/2024,AAR,23525
10/12/2024,Subway,2587128
10/12/2024,SIR,3409
10/12/2024,MNR,144234
10/12/2024,LIRR,149093
10/12/2024,Bus,940999
10/12/2024,BT,957916
10/11/2024,BT,1021735
10/11/2024,Subway,3868564
10/11/2024,SIR,7977
10/11/2024,MNR,224122
10/11/2024,LIRR,257460
10/11/2024,Bus,1435476
10/11/2024,AAR,37027
10/10/2024,SIR,9495
10/10/2024,Subway,4329161
10/10/2024,MNR,233710
10/10/2024,LIRR,272428
10/10/2024,Bus,1534201
10/10/2024,BT,990350
10/10/2024,AAR,38911
10/09/2024,AAR,39877
10/09/2024,Subway,4313211
10/09/2024,SIR,9926
10/09/2024,MNR,234694
10/09/2024,LIRR,275026
10/09/2024,Bus,1555422
10/09/2024,BT,957877
10/08/2024,BT,945208
10/08/2024,Subway,4256950
10/08/2024,SIR,10259
10/08/2024,MNR,235974
10/08/2024,LIRR,275934
10/08/2024,Bus,1554839
10/08/2024,AAR,39100
10/07/2024,Bus,1478576
10/07/2024,Subway,3847055
10/07/2024,AAR,35754
10/07/2024,SIR,8833
10/07/2024,MNR,220335
10/07/2024,LIRR,250063
10/07/2024,BT,917137
10/06/2024,AAR,23677
10/06/2024,Subway,2065294
10/06/2024,SIR,2534
10/06/2024,MNR,105906
10/06/2024,LIRR,111257
10/06/2024,Bus,737760
10/06/2024,BT,912831
10/05/2024,AAR,23775
10/05/2024,Subway,2710146
10/05/2024,SIR,4086
10/05/2024,MNR,148928
10/05/2024,LIRR,142657
10/05/2024,Bus,953356
10/05/2024,BT,966857
10/04/2024,BT,947077
10/04/2024,Subway,3506654
10/04/2024,SIR,6361
10/04/2024,MNR,215328
10/04/2024,LIRR,251723
10/04/2024,Bus,1313232
10/04/2024,AAR,35371
10/03/2024,BT,926733
10/03/2024,Subway,3627528
10/03/2024,SIR,7273
10/03/2024,MNR,217197
10/03/2024,LIRR,246586
10/03/2024,Bus,1333760
10/03/2024,AAR,35952
10/02/2024,MNR,227124
10/02/2024,Subway,4068073
10/02/2024,SIR,9543
10/02/2024,LIRR,258854
10/02/2024,Bus,1504660
10/02/2024,BT,941325
10/02/2024,AAR,38330
10/01/2024,AAR,38299
10/01/2024,Subway,4179363
10/01/2024,SIR,9716
10/01/2024,MNR,218836
10/01/2024,LIRR,247737
10/01/2024,Bus,1546620
10/01/2024,BT,922245
09/30/2024,BT,924795
09/30/2024,Subway,3849138
09/30/2024,SIR,7845
09/30/2024,MNR,217897
09/30/2024,LIRR,256547
09/30/2024,Bus,1486507
09/30/2024,AAR,34701
09/29/2024,Bus,664367
09/29/2024,Subway,1959363
09/29/2024,SIR,2782
09/29/2024,AAR,22340
09/29/2024,MNR,102805
09/29/2024,LIRR,117572
09/29/2024,BT,869345
09/28/2024,MNR,132177
09/28/2024,Subway,2557982
09/28/2024,SIR,2928
09/28/2024,LIRR,134408
09/28/2024,Bus,863284
09/28/2024,BT,922085
09/28/2024,AAR,22142
09/27/2024,AAR,35968
09/27/2024,Subway,3945383
09/27/2024,SIR,6992
09/27/2024,MNR,221034
09/27/2024,LIRR,258258
09/27/2024,Bus,1438524
09/27/2024,BT,1010505
09/26/2024,BT,963068
09/26/2024,Subway,4295723
09/26/2024,SIR,8216
09/26/2024,MNR,228971
09/26/2024,LIRR,264141
09/26/2024,Bus,1467648
09/26/2024,AAR,37117
09/25/2024,SIR,8904
09/25/2024,Subway,4335945
09/25/2024,MNR,236202
09/25/2024,LIRR,267471
09/25/2024,Bus,1487149
09/25/2024,BT,935215
09/25/2024,AAR,37829
09/24/2024,AAR,37488
09/24/2024,Subway,4323708
09/24/2024,SIR,8938
09/24/2024,MNR,240779
09/24/2024,LIRR,270524
09/24/2024,Bus,1500066
09/24/2024,BT,927777
09/23/2024,BT,922758
09/23/2024,Subway,3898806
09/23/2024,SIR,7994
09/23/2024,MNR,218237
09/23/2024,LIRR,250701
09/23/2024,Bus,1457916
09/23/2024,AAR,34543
09/22/2024,Bus,737715
09/22/2024,Subway,2131910
09/22/2024,AAR,23164
09/22/2024,SIR,2560
09/22/2024,MNR,102752
09/22/2024,LIRR,131192
09/22/2024,BT,936446
09/21/2024,AAR,23611
09/21/2024,Subway,2744632
09/21/2024,SIR,3736
09/21/2024,MNR,133469
09/21/2024,LIRR,160150
09/21/2024,Bus,950423
09/21/2024,BT,980137
09/20/2024,AAR,36687
09/20/2024,Subway,3933048
09/20/2024,SIR,7029
09/20/2024,MNR,215673
09/20/2024,LIRR,270065
09/20/2024,Bus,1471585
09/20/2024,BT,1019966
09/19/2024,BT,997635
09/19/2024,Subway,4255184
09/19/2024,SIR,8367
09/19/2024,MNR,226944
09/19/2024,LIRR,272725
09/19/2024,Bus,1547727
09/19/2024,AAR,38515
09/18/2024,BT,963160
09/18/2024,Subway,4232888
09/18/2024,SIR,8603
09/18/2024,MNR,229697
09/18/2024,LIRR,281624
09/18/2024,Bus,1539412
09/18/2024,AAR,39300
09/17/2024,MNR,232809
09/17/2024,Subway,4189311
09/17/2024,SIR,8503
09/17/2024,LIRR,268678
09/17/2024,Bus,1536675
09/17/2024,BT,945571
09/17/2024,AAR,38667
09/16/2024,AAR,35319
09/16/2024,Subway,3821428
09/16/2024,SIR,7734
09/16/2024,MNR,215601
09/16/2024,LIRR,254618
09/16/2024,Bus,1473843
09/16/2024,BT,934600
09/15/2024,BT,946517
09/15/2024,Subway,2161737
09/15/2024,SIR,2605
09/15/2024,MNR,118303
09/15/2024,LIRR,128174
09/15/2024,Bus,705080
09/15/2024,AAR,24154
09/14/2024,BT,1002908
09/14/2024,Subway,2706474
09/14/2024,AAR,24473
09/14/2024,LIRR,145099
09/14/2024,Bus,913017
09/14/2024,SIR,3402
09/14/2024,MNR,136864
09/13/2024,AAR,37297
09/13/2024,Subway,3911412
09/13/2024,SIR,6989
09/13/2024,MNR,219747
09/13/2024,LIRR,254945
09/13/2024,Bus,1442741
09/13/2024,BT,1016290
09/12/2024,AAR,38778
09/12/2024,Subway,4232214
09/12/2024,SIR,8174
09/12/2024,MNR,228985
09/12/2024,LIRR,263539
09/12/2024,Bus,1515496
09/12/2024,BT,984868
09/11/2024,BT,921770
09/11/2024,Subway,4214707
09/11/2024,SIR,9107
09/11/2024,MNR,228252
09/11/2024,LIRR,263710
09/11/2024,Bus,1489570
09/11/2024,AAR,39031
09/10/2024,SIR,8495
09/10/2024,Subway,4182405
09/10/2024,MNR,233290
09/10/2024,LIRR,263027
09/10/2024,Bus,1510358
09/10/2024,BT,951227
09/10/2024,AAR,38230
09/09/2024,AAR,35327
09/09/2024,Subway,3811344
09/09/2024,SIR,7724
09/09/2024,MNR,214384
09/09/2024,LIRR,247296
09/09/2024,Bus,1458059
09/09/2024,BT,930561
09/08/2024,BT,914241
09/08/2024,Subway,2101048
09/08/2024,SIR,2280
09/08/2024,MNR,98767
09/08/2024,LIRR,120584
09/08/2024,Bus,724969
09/08/2024,AAR,23760
09/07/2024,Bus,841695
09/07/2024,Subway,2479639
09/07/2024,AAR,21477
09/07/2024,SIR,2874
09/07/2024,MNR,105974
09/07/2024,LIRR,137291
09/07/2024,BT,912521
09/06/2024,MNR,202757
09/06/2024,Subway,3794952
09/06/2024,SIR,6606
09/06/2024,LIRR,258126
09/06/2024,Bus,1397369
09/06/2024,BT,999365
09/06/2024,AAR,36478
09/05/2024,AAR,37475
09/05/2024,Subway,4033322
09/05/2024,SIR,7475
09/05/2024,MNR,220098
09/05/2024,LIRR,262639
09/05/2024,Bus,1434726
09/05/2024,BT,966058
09/04/2024,BT,935127
09/04/2024,Subway,3868854
09/04/2024,SIR,7588
09/04/2024,MNR,225508
09/04/2024,LIRR,271660
09/04/2024,Bus,1372412
09/04/2024,AAR,38623
09/03/2024,SIR,7337
09/03/2024,Subway,3629404
09/03/2024,MNR,220831
09/03/2024,LIRR,263763
09/03/2024,Bus,1323572
09/03/2024,BT,959389
09/03/2024,AAR,35977
09/02/2024,AAR,14939
09/02/2024,Subway,2007446
09/02/2024,SIR,2571
09/02/2024,MNR,95598
09/02/2024,LIRR,134118
09/02/2024,Bus,629636
09/02/2024,BT,854109
09/01/2024,BT,896413
09/01/2024,Subway,1969350
09/01/2024,SIR,2149
09/01/2024,MNR,95622
09/01/2024,LIRR,120499
09/01/2024,Bus,658803
09/01/2024,AAR,22880
08/31/2024,LIRR,149890
08/31/2024,Subway,2158004
08/31/2024,BT,923923
08/31/2024,SIR,2471
08/31/2024,AAR,21518
08/31/2024,MNR,119313
08/31/2024,Bus,771634
08/30/2024,AAR,33968
08/30/2024,Subway,3152242
08/30/2024,SIR,5287
08/30/2024,MNR,195334
08/30/2024,LIRR,255954
08/30/2024,Bus,1132406
08/30/2024,BT,1004458
08/29/2024,AAR,35044
08/29/2024,Subway,3438760
08/29/2024,SIR,6446
08/29/2024,MNR,192714
08/29/2024,LIRR,261935
08/29/2024,Bus,1203629
08/29/2024,BT,992852
08/28/2024,BT,972274
08/28/2024,Subway,3516674
08/28/2024,SIR,6656
08/28/2024,MNR,195873
08/28/2024,LIRR,257194
08/28/2024,Bus,1203770
08/28/2024,AAR,36079
08/27/2024,SIR,6713
08/27/2024,Subway,3477101
08/27/2024,MNR,201834
08/27/2024,LIRR,261771
08/27/2024,Bus,1177841
08/27/2024,BT,949649
08/27/2024,AAR,34997
08/26/2024,AAR,31233
08/26/2024,Subway,3113498
08/26/2024,SIR,5896
08/26/2024,MNR,186630
08/26/2024,LIRR,244138
08/26/2024,Bus,1104199
08/26/2024,BT,935864
08/25/2024,BT,946696
08/25/2024,Subway,1905818
08/25/2024,SIR,2309
08/25/2024,MNR,101267
08/25/2024,LIRR,130885
08/25/2024,Bus,629302
08/25/2024,AAR,22347
08/24/2024,Bus,776019
08/24/2024,Subway,2332624
08/24/2024,AAR,22523
08/24/2024,SIR,3025
08/24/2024,MNR,119252
08/24/2024,LIRR,146684
08/24/2024,BT,975307
08/23/2024,AAR,33653
08/23/2024,Subway,3209666
08/23/2024,SIR,5827
08/23/2024,MNR,196218
08/23/2024,LIRR,235738
08/23/2024,Bus,1095768
08/23/2024,BT,999865
08/22/2024,AAR,34997
08/22/2024,Subway,3427911
08/22/2024,SIR,6458
08/22/2024,MNR,199777
08/22/2024,LIRR,245912
08/22/2024,Bus,1140225
08/22/2024,BT,985469
08/21/2024,BT,958433
08/21/2024,Subway,3498651
08/21/2024,SIR,6910
08/21/2024,MNR,204853
08/21/2024,LIRR,247076
08/21/2024,Bus,1159036
08/21/2024,AAR,36401
08/20/2024,BT,952393
08/20/2024,Subway,3475888
08/20/2024,SIR,6877
08/20/2024,MNR,211051
08/20/2024,LIRR,250304
08/20/2024,Bus,1164259
08/20/2024,AAR,34985
08/19/2024,MNR,183503
08/19/2024,Subway,3076559
08/19/2024,SIR,5870
08/19/2024,LIRR,224656
08/19/2024,Bus,1090594
08/19/2024,BT,931369
08/19/2024,AAR,31668
08/18/2024,AAR,20897
08/18/2024,Subway,1713050
08/18/2024,SIR,1953
08/18/2024,MNR,82177
08/18/2024,LIRR,106004
08/18/2024,Bus,578595
08/18/2024,BT,853807
08/17/2024,BT,954849
08/17/2024,Subway,2256233
08/17/2024,SIR,2880
08/17/2024,MNR,112928
08/17/2024,LIRR,135948
08/17/2024,Bus,767022
08/17/2024,AAR,22797
08/16/2024,Bus,1123673
08/16/2024,Subway,3198733
08/16/2024,SIR,5596
08/16/2024,AAR,34676
08/16/2024,MNR,185953
08/16/2024,LIRR,235035
08/16/2024,BT,1004704
08/15/2024,AAR,36343
08/15/2024,Subway,3495671
08/15/2024,SIR,6528
08/15/2024,MNR,196106
08/15/2024,LIRR,241573
08/15/2024,Bus,1182864
08/15/2024,BT,961969
08/14/2024,AAR,37606
08/14/2024,Subway,3544668
08/14/2024,SIR,7028
08/14/2024,MNR,202330
08/14/2024,LIRR,242186
08/14/2024,Bus,1182980
08/14/2024,BT,961969
08/13/2024,BT,907386
08/13/2024,Subway,3491612
08/13/2024,SIR,7002
08/13/2024,MNR,205674
08/13/2024,LIRR,242459
08/13/2024,Bus,1158412
08/13/2024,AAR,35503
08/12/2024,SIR,6337
08/12/2024,Subway,3169180
08/12/2024,MNR,191415
08/12/2024,LIRR,231099
08/12/2024,Bus,1106072
08/12/2024,BT,925367
08/12/2024,AAR,33127
08/11/2024,AAR,22996
08/11/2024,Subway,1918748
08/11/2024,SIR,2552
08/11/2024,MNR,103975
08/11/2024,LIRR,121004
08/11/2024,Bus,614435
08/11/2024,BT,925152
08/10/2024,BT,949079
08/10/2024,Subway,2356405
08/10/2024,SIR,3156
08/10/2024,MNR,119101
08/10/2024,LIRR,133623
08/10/2024,Bus,777613
08/10/2024,AAR,22199
08/09/2024,Bus,1039488
08/09/2024,Subway,3041276
08/09/2024,AAR,32193
08/09/2024,SIR,5202
08/09/2024,MNR,170622
08/09/2024,LIRR,215973
08/09/2024,BT,907512
08/08/2024,AAR,35509
08/08/2024,Subway,3490217
08/08/2024,SIR,6466
08/08/2024,MNR,196259
08/08/2024,LIRR,230083
08/08/2024,Bus,1108956
08/08/2024,BT,940729
08/07/2024,AAR,36667
08/07/2024,Subway,3511253
08/07/2024,SIR,6593
08/07/2024,MNR,202867
08/07/2024,LIRR,239223
08/07/2024,Bus,1117450
08/07/2024,BT,920296
08/06/2024,BT,898384
08/06/2024,Subway,3462581
08/06/2024,SIR,6974
08/06/2024,MNR,207212
08/06/2024,LIRR,234650
08/06/2024,Bus,1130325
08/06/2024,AAR,35331
08/05/2024,BT,955722
08/05/2024,Subway,3222601
08/05/2024,SIR,6375
08/05/2024,MNR,192078
08/05/2024,LIRR,234345
08/05/2024,Bus,1154644
08/05/2024,AAR,33112
